개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),축산업무구분명,축산물가공업구분명,축산일련번호,권리주체일련번호,총인원
3180000,3.18E+17,20090720,,3,폐업,2,폐업,20101220,,,,2677-1102,24,,서울특별시 영등포구 당산동4가 32-60 ,서울특별시 영등포구 당산로38길 2 (당산동4가),,우리축산정육점,2010-12-20 15:04,I,59:59.0,식육판매업,190963.9076,447430.6784,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20081219,,3,폐업,2,폐업,20190321,,,,2672-6006,36.4,,서울특별시 영등포구 당산동 121-76 ,서울특별시 영등포구 버드나루로 128 (당산동),7225,착한고기 고기집,2019-03-21 17:42,U,40:00.0,식육판매업,191781.4278,447492.1163,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20031226,,3,폐업,2,폐업,20210608,,,,841-9041,0,,서울특별시 영등포구 대림동 718-1 ,서울특별시 영등포구 대림로27가길 5 (대림동),,좋은 고기를 파는 사람들,2021-06-08 10:30,U,40:00.0,식육판매업,190966.0651,443717.0972,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20040115,,3,폐업,2,폐업,20040116,,,,,0,,서울특별시 영등포구 당산동3가 당산공원내 ,,,축산물정육직판장,2004-03-08 13:18,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20040117,,3,폐업,2,폐업,20060223,,,,02-6291-7388,6.8,,서울특별시 영등포구 당산동3가 599 상가1층 ,,,평화정육점,2006-02-23 15:12,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20100113,,3,폐업,2,폐업,20101119,,,,2637-3141,0,,서울특별시 영등포구 문래동6가 38-1 베이스타운 지하1층 1-8 ,"서울특별시 영등포구 선유서로 40 (문래동6가,베이스타운 지하1층 1-8)",,행복플러스마트,2010-11-19 13:58,I,59:59.0,식육판매업,189784.9088,446328.213,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20100125,,3,폐업,2,폐업,20130708,,,,,0,,서울특별시 영등포구 양평동6가 69 ,서울특별시 영등포구 양평로28마길 18 (양평동6가),,양화특약점,2013-07-08 17:44,I,59:59.0,우유류판매업,190215.6199,448959.6426,축산물판매업,우유류판매업,0,0,0
3180000,3.18E+17,20100125,,3,폐업,2,폐업,20100127,,,,,0,,서울특별시 영등포구 당산동3가 385-1 ,서울특별시 영등포구 당산로 123 (당산동3가),,목면축산물정육직판장,2010-01-27 17:33,I,59:59.0,식육판매업,190733.0309,447118.9693,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20100201,,3,폐업,2,폐업,20170224,,,,02-843-7694,0,,서울특별시 영등포구 신길동 347-300 ,서울특별시 영등포구 가마산로 437-2 (신길동),,우리축산 도매센타,2017-02-27 13:43,I,59:59.0,식육판매업,191544.5339,444796.9012,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20100209,,3,폐업,2,폐업,20101102,,,,2628-0221,0,,서울특별시 영등포구 양평동3가 46 이앤씨 드림타워 313호 ,"서울특별시 영등포구 선유로 146 (양평동3가,이앤씨 드림타워 313호)",,홈밀(주),2010-11-02 17:33,I,59:59.0,식육판매업,190364.652,447158.9463,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20100210,,3,폐업,2,폐업,20100212,,,,,0,,서울특별시 영등포구 당산동3가 385-1 ,서울특별시 영등포구 당산로 123 (당산동3가),,목면축산물정육직판장,2010-02-12 15:06,I,59:59.0,식육판매업,190733.0309,447118.9693,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20021121,,3,폐업,2,폐업,20050524,,,,687 -2920,35.52,,서울특별시 영등포구 문래동6가      38-  1 ,,,베어스직매장,2005-05-24 16:14,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20021122,,3,폐업,2,폐업,20030423,,,,-,28.56,,서울특별시 영등포구 당산동4가      32- 83 ,,,신토불이축산물정육점,2003-04-23 16:19,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20081229,,3,폐업,2,폐업,20081231,,,,,0,,서울특별시 영등포구 당산동3가 385-1 영등포구청역 7번출구 일대 ,"서울특별시 영등포구 당산로 123 (당산동3가,영등포구청역 7번출구 일대)",,목면축산물정육직판장,2009-01-19 9:46,I,59:59.0,식육판매업,190733.0309,447118.9693,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20090113,,3,폐업,2,폐업,20101206,,,,,33,,서울특별시 영등포구 문래동6가 33 ,서울특별시 영등포구 선유로17길 36 (문래동6가),,세계로 축산,2010-12-06 17:12,I,59:59.0,식육판매업,189825.7431,446574.1766,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20020316,,3,폐업,2,폐업,20061012,,,,842 -4775,29.52,,서울특별시 영등포구 영등포동     602- 92 ,,,낙  영,2006-10-12 11:19,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20020322,,3,폐업,2,폐업,20100329,,,,844-6278,42,,서울특별시 영등포구 대림동    1058-  5 ,,,기흥축산,2010-03-29 17:32,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930306,,3,폐업,2,폐업,20080903,,,,-,0,,서울특별시 영등포구 당산동5가       7-  2 유원상가 지하동 1호,,,(주)세림종합식품,2008-09-03 17:26,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930315,,3,폐업,2,폐업,20111124,,,,,39.6,,서울특별시 영등포구 신길동 2579-0 ,,,장수정육점,2011-11-28 9:52,I,59:59.0,식육판매업,192399.8217,444224.1455,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930426,,3,폐업,2,폐업,20000327,        ,        ,,416 -4040,0,,서울특별시 영등포구 신길동     312- 33    통   반                                              동     호,,,우성                                    ,2003-04-18 11:21,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20021031,,3,폐업,2,폐업,20050422,,,,848 -7391,19.22,,서울특별시 영등포구 신길동     440- 78 ,,,고려정육점,2005-04-22 14:57,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930702,,3,폐업,2,폐업,20010503,        ,        ,,-,0,,서울특별시 영등포구 당산동1가     256-119    통   반                                              동     호,,,한냉유통당산점                          ,2003-04-18 11:21,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930723,,3,폐업,2,폐업,19990707,        ,        ,,835 -9418,0,,서울특별시 영등포구 신길동    2352-  0    통   반                                              동     호,,,장미                                    ,2003-04-18 11:21,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930923,,3,폐업,2,폐업,20070411,,,,6267-9128,55.85,,서울특별시 영등포구 양평동2가      37-  2 ,,,대흥,2007-04-11 15:11,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20000925,,3,폐업,2,폐업,20030403,        ,        ,,-,20,,서울특별시 영등포구 신길동     364-  0    통   반                                              동     호,,,식육                                    ,2003-04-18 11:31,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20000925,,3,폐업,2,폐업,20010604,        ,        ,,847 -7992,45,,서울특별시 영등포구 대림동     756-  0    통   반                                              동     호,,,"농,축산물 직거래장터                    ",2003-04-18 11:31,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20000925,,3,폐업,2,폐업,20030403,        ,        ,,831 -5540,0,,서울특별시 영등포구 신길동     364-  0    통   반                                              동     호,,,식육                                    ,2003-04-18 11:31,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20001115,,3,폐업,2,폐업,20010601,        ,        ,,846 -0375,28.52,,서울특별시 영등포구 도림동     253- 92    통   반                                              동     호,,,한울통상                                ,2003-04-18 11:31,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20001118,,3,폐업,2,폐업,20130729,,,,841 -4607,44.1,,서울특별시 영등포구 신길동 209-172 ,서울특별시 영등포구 신길로42길 7 (신길동),,한우리축산,2013-07-29 13:38,I,59:59.0,식육판매업,192133.1777,445103.185,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20001121,,3,폐업,2,폐업,20020111,        ,        ,,653 -8004,39.2,,서울특별시 영등포구 당산동6가     236-  0    통   반                                              동     호,,,청기와                                  ,2003-04-18 11:31,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20001222,,3,폐업,2,폐업,20021126,        ,        ,,835 -7339,40,,서울특별시 영등포구 신길동     365-  0    통   반                                              동     호,,,축산물판매업(식육)                      ,2003-04-18 11:31,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20030312,,3,폐업,2,폐업,20060512,,,,-,32.06,,서울특별시 영등포구 도림동     241- 19 ,,,최신정육점,2006-05-12 17:42,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20050106,,3,폐업,2,폐업,20070305,,,,833-3050,0,,서울특별시 영등포구 대림동 777-1 신동아상가 지하 5호 ,,,이플러스,2007-03-05 11:01,I,59:59.0,식육판매업,190616.195,443878.0317,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19931116,,3,폐업,2,폐업,20000327,        ,        ,,833 -9153,0,,서울특별시 영등포구 대림동     676-  7    통   반                                              동     호,,,황우정육점                              ,2003-04-18 11:21,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19931206,,3,폐업,2,폐업,20000523,        ,        ,,265 -3400,0,,서울특별시 영등포구 대림동     717-  0    통   반                                              동     호,,,삼양유통싱싱마트대리점                  ,2003-04-18 11:21,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19931216,,3,폐업,2,폐업,20090206,,,,846 -7398,27.74,,서울특별시 영등포구 대림동     738- 10 ,,,한양후레쉬 포크,2009-02-06 16:01,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19931229,,3,폐업,2,폐업,20040326,,,,-,0,,서울특별시 영등포구 대림동     877- 12 ,,,대광정육점,2004-05-06 10:20,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19930527,,3,폐업,2,폐업,20141008,,,,847-7401,117.9,,서울특별시 영등포구 대림동 877-4 ,서울특별시 영등포구 디지털로 406-4 (대림동),7439,(주)한국야쿠르트 대길점,2014-10-08 17:09,I,59:59.0,우유류판매업,191441.862,443392.5327,축산물판매업,우유류판매업,0,L00,0
3180000,3.18E+17,19940127,,3,폐업,2,폐업,20020311,        ,        ,,831 -4512,17.34,,서울특별시 영등포구 도림동     141-148    통   반                                              동     호,,,대성정육점                              ,2003-04-18 11:21,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19940223,,3,폐업,2,폐업,20100629,,,,831 -2585,0,,서울특별시 영등포구 대림동     684- 13 ,,,미가,2010-06-29 14:15,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19940415,,3,폐업,2,폐업,19980926,        ,        ,,836 -1952,0,,서울특별시 영등포구 영등포동7가     145- 17    통   반                                              동     호,,,알뜰                                    ,2003-04-18 11:22,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,19960124,,3,폐업,2,폐업,20000605,        ,        ,,831 -1248,0,,서울특별시 영등포구 신길동     257- 41    통   반                                              동     호,,,중앙슈퍼정육점                          ,2003-04-18 11:23,I,59:59.0,식육판매업,,,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20091124,,3,폐업,2,폐업,20091125,,,,,0,,서울특별시 영등포구 당산동3가 385-1 영등포구청역 7번출구 일대 ,"서울특별시 영등포구 당산로 123 (당산동3가,영등포구청역 7번출구 일대)",,목면축산물정육직판장,2009-11-27 8:40,I,59:59.0,식육판매업,190733.0309,447118.9693,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20091212,,3,폐업,2,폐업,20100316,,,,843-2039,0,,서울특별시 영등포구 영등포동 621 ,서울특별시 영등포구 영신로9라길 2 (영등포동),,진로마트 내 정육,2010-03-16 16:51,I,59:59.0,식육판매업,191629.9159,445606.1195,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20091217,,3,폐업,2,폐업,20130225,,,,,0,,서울특별시 영등포구 대림동 1022-25 ,서울특별시 영등포구 디지털로54길 13-1 (대림동),,고향누렁이,2013-02-25 13:13,I,59:59.0,식육판매업,191298.3002,443066.3063,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20091223,,3,폐업,2,폐업,20110124,,,,,0,,서울특별시 영등포구 여의도동 53 우정상가 104호 ,"서울특별시 영등포구 여의대방로 394 (여의도동,우정상가 104호)",,밀보리축산,2011-01-24 10:17,I,59:59.0,식육판매업,193989.2726,446346.5622,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20091228,,3,폐업,2,폐업,20120514,,,,780-6031,0,,서울특별시 영등포구 여의도동 36 롯데캣슬엠파이어 B-109 ,"서울특별시 영등포구 의사당대로 127 (여의도동,롯데캣슬엠파이어 B-109)",,여우도,2012-05-14 16:43,I,59:59.0,식육판매업,193421.6283,446448.1576,축산물판매업,식육판매업,0,0,0
3180000,3.18E+17,20091228,,3,폐업,2,폐업,20091230,,,,,0,,서울특별시 영등포구 당산동3가 385-1 영등포구청역 7번출구 일대 ,"서울특별시 영등포구 당산로 123 (당산동3가,영등포구청역 7번출구 일대)",,목면축산물정육직판장,2009-12-30 15:59,I,59:59.0,식육판매업,190733.0309,447118.9693,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20060317,,3,폐업,2,폐업,20081223,,,,831-6730,0,,서울특별시 영등포구 신길동 4327 ,서울특별시 영등포구 여의대방로 89 (신길동),,탐라목장한라산도야지,2008-12-23 17:26,I,59:59.0,우유류판매업,192553.0725,443907.3055,축산물판매업,우유류판매업,0,L00,0
3180000,3.18E+17,20000418,,3,폐업,2,폐업,20120831,,,,832-1862,0,,서울특별시 영등포구 대림동 909-18 ,,,(주)한국야쿠르트도림점,2012-08-31 18:09,I,59:59.0,우유류판매업,191771.8344,443839.6131,축산물판매업,우유류판매업,0,L00,0
3180000,3.18E+17,20060109,,3,폐업,2,폐업,20070702,,,,033-342-8657,0,,서울특별시 영등포구 영등포동7가 94-46 농협 당산지점내 ,"서울특별시 영등포구 버드나루로 84 (영등포동7가,농협 당산지점내)",,공근농업협동조합,2007-07-02 15:30,I,59:59.0,식육판매업,191921.7941,447058.0976,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20060109,,3,폐업,2,폐업,20070702,,,,033-342-8657,0,,서울특별시 영등포구 양평동4가 65-1 영등포농협 양평지점내 ,"서울특별시 영등포구 양평로 93 (양평동4가,영등포농협 양평지점내)",,공근농업협동조합,2007-07-02 15:31,I,59:59.0,식육판매업,190806.3663,448223.4956,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20060109,,3,폐업,2,폐업,20060123,,,,,0,,서울특별시 영등포구 대림동 1028-3 관악농협 대림지점내 ,,,단산농업협동조합 관악농협 대림지점,2007-12-03 9:56,I,59:59.0,식육판매업,191173.7551,443153.2671,축산물판매업,식육판매업,0,L00,0
3180000,3.18E+17,20060120,,3,폐업,2,폐업,20060210,,,,,0,,서울특별시 영등포구 대림동 1028-3 관악농협대림지점내 ,,,단산농업협동조합관악농협대림지점,2007-12-03 9:57,I,59:59.0,식육판매업,191173.7551,443153.2671,축산물판매업,식육판매업,0,L00,0
